"","Age [years]","BMI [kg/m²]"
"2744",3.9,14.5959416162335
"2745",3.9,14.8428201358258
"2746",3.9,16.0330578512397
"2747",3.91,17.5198221064217
"2748",3.91,17.9708205219924
"2749",3.92,14.3769602344269
"2750",3.92,15.439186972414
"2751",3.92,17.6331856554035
"2752",3.92,17.0138237317821
"2753",3.92,15.202396991695
"2754",3.92,16.6204889730452
"2755",3.93,16.0214956558475
"2756",3.93,14.3306213017751
"2757",3.93,15.6571778029111
"2758",3.93,15.3080141430146
"2759",3.93,17.1041605153799
"2760",3.93,14.1849822285311
"2761",3.93,14.1980773774934
"2762",3.93,16.4315545940749
"2763",3.94,15.6444444444444
"2764",3.94,14.2381656804734
"2765",3.94,17.5239647098545
"2766",3.95,15.2393894537601
"2767",3.95,14.8760330578512
"2768",3.95,16.998932004272
"2769",3.95,15.7204537727261
"2770",3.96,17.296512128211
"2771",3.96,16.4379058107997
"2772",3.96,15.9839287273998
"2773",3.96,15.3635363087083
"2774",3.96,14.9143101008513
"2775",3.96,16.4462890933558
"2776",3.96,14.7004437869822
"2777",3.96,13.3186281083261
"2778",3.97,17.936862244898
"2779",3.97,15.664956222798
"2780",3.97,13.0784849121333
"2781",3.98,13.9750196523714
"2782",3.99,15.2926901856643
"2783",3.99,17
"2784",4,18.8429752066116
"2785",4,14.2252979623222
"2786",4,16.5314204802737
"2787",4,14.1022412490557
"2788",4.01,14.3657170684198
"2789",4.01,15.7807430895025
"2790",4.01,16.0563840463021
"2791",4.01,15.2614954120645
"2792",4.01,14.4573436076855
"2793",4.02,16.6259451488384
"2794",4.02,15.4310090049092
"2795",4.02,14.8453952169471
"2796",4.03,16.2459603458817
"2797",4.03,14.988207807093
"2798",4.03,15.1014547573925
"2799",4.03,16.8739859383451
"2800",4.03,16.1386672833083
"2801",4.03,13.840830449827
"2802",4.04,15.3054511572622
"2803",4.04,16.457100591716
"2804",4.04,16.5289256198347
"2805",4.04,14.9702541914548
"2806",4.04,15.5712334136942
"2807",4.04,15.8411425446185
"2808",4.04,17.6611796982167
"2809",4.05,13.968253968254
"2810",4.05,15.627654153219
"2811",4.05,14.9721847027312
"2812",4.05,15.5749377002492
"2813",4.05,14.1581652580106
"2814",4.06,13.2466158601824
"2815",4.06,14.9586776859504
"2816",4.06,17.1363559274125
"2817",4.08,18.2557397959184
"2818",4.11,15.1789996038448
"2819",4.11,13.4516964624693
"2820",4.12,15.7049375371803
"2821",4.15,18.1405752613032
"2822",4.16,14.8760330578512
"2823",4.17,15.6050060859524
"2824",4.17,15.1433207138994
"2825",4.17,17.0524241388325
"2826",4.18,14.8277044281488
"2827",4.18,15.881812283737
"2828",4.19,16.0917799401764
"2829",4.2,15.4320987654321
"2830",4.2,14.40329218107
"2831",4.2,16.1048235990439
"2832",4.21,14.2514614225895
"2833",4.22,15.863039892959
"2834",4.22,15.4035604474221
"2835",4.23,14.7237100222619
"2836",4.26,17.2544398619645
"2837",4.27,16.5289256198347
"2838",4.27,14.5375878853434
"2839",4.27,13.9599058517977
"2840",4.29,18.6533123069504
"2841",4.29,15.164539663647
"2842",4.3,17.864558586399
"2843",4.32,14.6241211465657
"2844",4.33,15.6935352333091
"2845",4.33,16.4997347571709
"2846",4.34,14.6190688349298
"2847",4.35,15.2585017449882
"2848",4.35,16.6788623454455
"2849",4.37,17.0445966312837
"2850",4.38,17.345608596342
"2851",4.47,15.8619589137043
"2852",4.51,16.5243950191871
"2853",4.51,16.2324486648811
"2854",4.54,15.0541601693027
"2855",4.55,16.3896583564174
"2856",4.59,20.4812414679126
"2857",4.6,14.4928936511464
"2858",4.61,15.8727639243822
"2859",4.71,17.4672489082969
"2860",4.71,14.2318244170096
"2861",4.74,15.5737258479596
"2862",4.75,15.1346209086332
"2863",4.82,13.3430782781432
"2864",4.82,15.8953004164188
"2865",4.87,14.9872448979592
"2866",4.88,17.0244013804671
"2867",4.99,18.5465438439536
"2868",4.99,14.1402238868782
"2869",5,14.3236060701396
"2870",5.01,15.179408377163
"2871",5.08,14.5280415550686
"2872",5.13,14.8010927880507
"2873",5.18,16.1185185185185
"2874",5.2,16.9323863079377
"2875",5.2,14.6976942495602
"2876",5.22,13.3137948318111
"2877",5.25,15.5726573110005
"2878",5.26,14.8116976420331
"2879",5.26,13.8839444642221
"2880",5.27,15.5102355744968
"2881",5.27,16.2009512485137
"2882",5.28,14.9865715561215
"2883",5.29,18.4741443482702
"2884",5.29,14.8277044281488
"2885",5.29,16.4064926183339
"2886",5.3,13.662209629529
"2887",5.3,13.8043555678914
"2888",5.31,15.4740221361548
"2889",5.32,15.9038963758799
"2890",5.32,17.536033040692
"2891",5.33,14.9846113533144
"2892",5.34,18.57360037015
"2893",5.34,16.4473240742988
"2894",5.35,14.8294250858353
"2895",5.35,18.2763178977728
"2896",5.36,16.0811804242806
"2897",5.36,16.8064927780937
"2898",5.36,15.4190722434932
"2899",5.36,15.170411964072
"2900",5.37,12.7621621582202
"2901",5.38,14.722780810112
"2902",5.38,15.1675462311405
"2903",5.38,17.6528219506957
"2904",5.38,14.4598642062179
"2905",5.38,15.6588329989003
"2906",5.4,12.6966771906216
"2907",5.4,15.3109366376471
"2908",5.42,15.6629336674759
"2909",5.42,16.0694922941528
"2910",5.42,16.1817534548044
"2911",5.43,14.657395726628
"2912",5.44,15.9269203450179
"2913",5.45,15.1457609953704
"2914",5.46,14.0523548584963
"2915",5.46,16.3424744897959
"2916",5.46,16.8662506324844
"2917",5.46,17.7922084417955
"2918",5.46,14.304588912123
"2919",5.47,15.5452806122449
"2920",5.47,16.3043023848874
"2921",5.47,17.1661385242191
"2922",5.48,15.3940782761873
"2923",5.49,16.7444360197125
"2924",5.49,16.2975571772631
"2925",5.49,14.1217659757721
"2926",5.5,14.1031045427495
"2927",5.5,18.2898948331047
"2928",5.51,15.030877717368
"2929",5.51,15.9293155750448
"2930",5.52,14.6691689192679
"2931",5.52,17.3212971790621
"2932",5.53,14.9345430806118
"2933",5.54,14.6936487268518
"2934",5.54,14.9276700523238
"2935",5.55,14.5168812797094
"2936",5.55,17.196891864763
"2937",5.55,14.1579614522591
"2938",5.55,15.0997341232745
"2939",5.55,12.6739694334582
"2940",5.55,14.2911153119093
"2941",5.56,14.3248222310222
"2942",5.56,15.0784520828859
"2943",5.56,19.214771412037
"2944",5.56,16.4239001189061
"2945",5.56,18.0882693300575
"2946",5.57,15.8083969156356
"2947",5.57,14.7866763174374
"2948",5.57,14.7913136763976
"2949",5.58,15.8510310864882
"2950",5.58,16.9350878084303
"2951",5.58,16.9282856263466
"2952",5.6,16.7080137132609
"2953",5.6,15.8636842940194
"2954",5.61,15.5038330458664
"2955",5.62,13.717883847754
"2956",5.62,17.3291089157499
"2957",5.63,16.6375157651037
"2958",5.63,15.9701889805696
"2959",5.64,17.1459378918586
"2960",5.65,16.4466470768826
"2961",5.67,15.6899238227147
"2962",5.69,17.4482432759705
"2963",5.69,13.717867085762
"2964",5.69,15.7099318188959
"2965",5.73,14.5655713310341
"2966",5.74,13.3527589176855
"2967",5.74,15.7008659175675
"2968",5.74,14.8376648186355
"2969",5.74,16.8202679218165
"2970",5.75,17.0772668020916
"2971",5.75,15.7868959951949
"2972",5.76,15.982590840789
"2973",5.77,15.5726573110005
"2974",5.77,15.5330821600899
"2975",5.77,16.2995248990335
"2976",5.78,16.3239929338403
"2977",5.78,16.11552843524
"2978",5.78,15.0305924989653
"2979",5.79,15.4899101108601
"2980",5.8,16.61200489045
"2981",5.8,21.659813725602
"2982",5.82,16.0754508246263
"2983",5.82,16.1873339038782
"2985",5.84,14.7536682488704
"2986",5.86,15.335865968733
"2987",5.86,14.3712254644747
"2988",5.87,15.2819208763265
"2989",5.87,16.7223614203974
"2990",5.88,20.6892674425142
"2991",5.88,16.1487750000679
"2992",5.89,13.3106281929104
"2993",5.89,14.7769080531121
"2994",5.9,17.1122293432117
"2995",5.91,15.4887694080143
"2996",5.93,13.7470998906577
"2997",5.93,15.5058482363522
"2998",5.95,17.2746299947001
"2999",5.95,13.5583645222795
"3000",5.98,14.5392417365412
"3001",5.98,14.3851590735103
"3002",5.98,14.7507982784951
"3003",6,15.4781989567694
"3004",6,15.2889929581102
"3005",6.02,16.9412923280931
"3006",6.03,16.1677646448602
"3007",6.03,17.1120342240684
"3008",6.04,14.5318214791994
"3009",6.04,14.8577918085022
"3010",6.04,13.7050669590414
"3011",6.05,14.3110834759154
"3012",6.05,15.4013324636667
"3013",6.06,14.3494897959184
"3014",6.07,15.0305924989653
"3015",6.08,14.0161771059763
"3016",6.08,15.3238693289509
"3017",6.11,14.1944114149822
"3018",6.11,17.3911251156188
"3019",6.14,19.1684843677705
"3020",6.16,14.5796989735892
"3021",6.16,14.3074046167454
"3022",6.16,15.7529930686831
"3023",6.17,15.6469574048488
"3024",6.17,13.3370886390756
"3025",6.18,18.3987380371552
"3026",6.19,15.9761947660015
"3027",6.2,15.0136340027701
"3028",6.2,15.5056595657415
"3029",6.2,15.3292609560831
"3030",6.24,21.3510526500914
"3031",6.34,16.274689247989
"3032",6.35,16.1125444515684
"3033",6.37,13.840830449827
"3034",6.37,16.2100512024072
"3035",6.37,14.527196358013
"3036",6.38,16.7183885239934
"3037",6.41,13.8418071429153
"3038",6.42,23.7585639752094
"3039",6.42,16.8384380897082
"3040",6.44,14.7163296726775
"3041",6.45,14.0288264325536
"3042",6.49,15.2517084492254
"3043",6.49,17.5357807290611
"3044",6.49,14.7519218475963
"3045",6.52,16.8617388129336
"3046",6.54,16.7928828030929
"3047",6.54,13.0200260400521
"3048",6.54,16.8755574960959
"3049",6.56,15.1767610348236
"3050",6.58,13.5412177194842
"3051",6.62,16.0575114216608
"3052",6.68,14.7056249015248
"3053",6.72,18.353861177723
"3054",6.74,14.4865950706946
"3055",6.74,16.1387400011012
"3056",6.77,15.0428319568585
"3057",6.8,15.185889615201
"3058",6.82,14.6605469679602
"3059",6.83,16.8982101188001
"3060",6.84,19.7462230601709
"3061",6.85,16.4813988397095
"3062",6.86,16.6181862215913
"3063",6.88,14.7223428781449
"3064",6.91,16.0544632423919
"3065",6.91,14.4174884134455
"3066",6.94,15.9030779684541
"3067",6.95,15.1858375155174
"3068",6.95,14.9185268914185
"3069",6.97,12.9653880755797
"3070",7.01,13.9627989278658
"3071",7.01,17.3800480785703
"3072",7.01,14.124253072025
"3073",7.03,14.7701673341798
"3074",7.03,15.9912109375
"3075",7.04,15.85414189457
"3076",7.04,15.2621658539563
"3077",7.04,15.3205029996776
"3078",7.05,16.6433006354252
"3079",7.07,15.1702746028229
"3080",7.13,13.87986666337
"3081",7.14,14.0609590729783
"3082",7.17,13.8342342833022
"3083",7.17,15.453292843833
"3084",7.21,14.6956212175151
"3085",7.24,14.3062523013131
"3086",7.24,13.9952814370355
"3087",7.25,15.7603536252522
"3088",7.25,14.9502885193121
"3089",7.25,16.4737585080936
"3090",7.26,17.1056164908205
"3091",7.27,14.997148568463
"3092",7.28,19.1713769593846
"3093",7.28,15.2745376585124
"3094",7.28,14.4614007625458
"3095",7.29,15.35887420079
"3096",7.3,15.8470659095566
"3097",7.32,16.2205895100725
"3098",7.33,14.3385314702466
"3099",7.34,13.6900951857107
"3100",7.35,15.2602564380851
"3101",7.36,16.2556652206403
"3102",7.38,15.5463847588897
"3103",7.38,13.9056891723555
"3104",7.38,17.9398457173268
"3105",7.38,15.8721362595532
"3106",7.39,15.9323337178008
"3107",7.39,24.5278390973755
"3108",7.4,15.2476151297275
"3109",7.41,14.9034905837884
"3110",7.41,17.2529962376705
"3111",7.42,16.024707184896
"3112",7.42,16.0355029585799
"3113",7.43,14.5860527669
"3114",7.43,15.9596859445215
"3115",7.43,13.9065479974571
"3116",7.44,14.6366517727647
"3117",7.45,15.8922374956986
"3118",7.45,15.2189676131565
"3119",7.46,14.3613000755858
"3120",7.46,16.7281056805773
"3121",7.46,14.8956278763971
"3122",7.47,15.5727067823236
"3123",7.47,22.0947265625
"3124",7.48,17.2018511925952
"3125",7.49,14.3425723403492
"3126",7.49,16.4300328600657
"3127",7.5,15.0828787045178
"3128",7.5,17.0872389879592
"3129",7.5,18.1334205272623
"3130",7.5,14.2995008793265
"3131",7.5,15.0943396226415
"3132",7.5,14.8933402705515
"3133",7.51,21.289979193884
"3134",7.51,15.9977503163618
"3135",7.51,14.1643918212487
"3136",7.51,16.0693801669238
"3137",7.51,17.1018453878818
"3138",7.51,15.2526915304525
"3139",7.52,18.166182479303
"3140",7.52,15.0939815982802
"3141",7.52,19.4998323014422
"3142",7.52,15.9470372572335
"3143",7.53,13.7294501133787
"3144",7.53,14.1810957726344
"3145",7.54,16.2780928376392
"3146",7.54,16.5950013437248
"3147",7.54,14.4325991913181
"3148",7.54,13.6900951857107
"3149",7.54,15.7251846441036
"3150",7.54,14.5791439241597
"3151",7.54,15.9157912030741
"3152",7.55,14.59122298953
"3153",7.56,14.2890840470315
"3154",7.56,15.5691374128271
"3155",7.56,14.7027935307708
"3156",7.57,15.9360040312421
"3157",7.58,15.799239843666
"3158",7.58,15.9728370496801
"3159",7.59,14.6709164865817
"3160",7.59,14.4896654591945
"3161",7.6,16.0981305762451
"3162",7.6,15.7845343500948
"3163",7.6,16.7084260802452
"3164",7.61,16.0719595200913
"3165",7.61,16.3265306122449
"3166",7.63,14.7871079869274
"3167",7.64,16.8328914699323
"3168",7.64,15.8452473275638
"3169",7.66,15.5894302301517
"3170",7.66,16.4967207194354
"3171",7.67,13.8382889487957
"3172",7.68,15.3943663060477
"3173",7.68,13.9269273352369
"3174",7.68,15.495867768595
"3175",7.68,17.2278456750121
"3176",7.68,14.4677821288715
"3177",7.69,17.9654786418098
"3178",7.7,14.8680795847751
"3179",7.71,19.8576675849403
"3180",7.71,19.6014544696269
"3181",7.73,15.3114071697378
"3182",7.75,22.4377972791279
"3183",7.76,20.492299552709
"3184",7.76,15.3727080420037
"3185",7.77,15.3412806196871
"3186",7.77,15.885533741376
"3187",7.77,13.0143208565975
"3188",7.78,15.9838030795461
"3189",7.78,13.9819465106654
"3190",7.8,15.294008879377
"3191",7.81,15.7203587294287
"3192",7.81,16.64
"3193",7.82,13.8857947715757
"3194",7.82,18.6205770144405
"3195",7.84,16.9256198347107
"3196",7.85,24.3547286281526
"3197",7.88,14.9793388429752
"3198",7.88,18.3011348294997
"3199",7.88,16.4469175735314
"3200",7.89,16.6185207109747
"3201",7.9,13.7509400532028
"3202",7.9,14.4975195097717
"3203",7.9,18.6556927297668
"3204",7.92,19.3765220676282
"3205",7.92,18.9940828402367
"3206",7.92,14.445041655469
"3207",7.95,19.9033753325652
"3208",7.96,13.2628805886539
"3209",7.96,15.3097329075338
"3210",7.97,14.9700264321511
"3211",7.98,14.3881896840966
"3212",8.06,14.2661179698217
"3213",8.07,16.4934287904743
"3214",8.07,16.9704675170327
"3215",8.09,14.8666961853775
"3216",8.14,17.880585918568
"3217",8.14,16.540734760781
"3218",8.15,16.9403698979592
"3219",8.16,13.4152468304803
"3220",8.18,15.9869395170749
"3221",8.19,14.0525379866703
"3222",8.19,15.0095750737539
"3223",8.21,15.3517317934365
"3224",8.22,14.7720363796382
"3225",8.23,15.7154580435673
"3226",8.23,13.5473743212907
"3227",8.23,17.0396586541893
"3228",8.23,15.8559288762807
"3229",8.25,18.6266358720768
"3230",8.26,18.2601045971074
"3231",8.27,16.0854056957953
"3232",8.29,15.84427342689
"3233",8.31,14.0050388341848
"3234",8.32,15.6393601240597
"3235",8.36,17.8471042951707
"3236",8.36,14.6854348607227
"3237",8.39,14.6860030483379
"3238",8.41,16.0434852824928
"3239",8.48,15.9438437694001
"3240",8.51,16.3523935183832
"3241",8.51,18.7395673314997
"3242",8.53,18.6928613574959
"3243",8.57,17.4809999614212
"3244",8.57,17.1700356718193
"3245",8.57,19.3921011213649
"3246",8.58,13.0910328606743
"3247",8.58,16.6717964501898
"3248",8.59,15.9754759686389
"3249",8.59,15.1764107076426
"3250",8.59,15.6749695959641
"3251",8.6,14.0925705729511
"3252",8.61,17.1919418912364
"3253",8.65,14.7017363615451
"3254",8.65,14.2048401795875
"3255",8.66,13.7195089273273
"3256",8.68,20.5202047799179
"3257",8.69,15.817992669737
"3258",8.69,19.7678813427345
"3259",8.71,16.4001283771639
"3260",8.71,14.1681967355318
"3261",8.71,18.5066923848871
"3262",8.71,16.6026840532875
"3263",8.72,14.2254965821373
"3264",8.72,20.6794229893911
"3265",8.73,17.5093572220034
"3266",8.73,15.4930580277679
"3267",8.74,15.9800745002094
"3268",8.74,13.8504155124654
"3269",8.74,16.0128538554758
"3270",8.75,17.0210501045381
"3271",8.75,14.5346636587988
"3272",8.77,15.5281207133059
"3273",8.79,19.0772563741301
"3274",8.79,14.9512062985035
"3275",8.8,17.6966810778648
"3276",8.81,16.2084557688953
"3277",8.83,17.2468594961374
"3278",8.85,22.5139848496589
"3279",8.86,19.9036406969099
"3280",8.86,14.1810957726344
"3281",8.86,19.6128852297541
"3282",8.86,15.2595232791268
"3283",8.87,18.1688466111772
"3284",8.87,17.2394954412461
"3285",8.87,15.2258984568435
"3286",8.88,17.4301200977787
"3287",8.88,17.9630827346843
"3288",8.88,15.4479246736859
"3289",8.88,15.5653535101528
"3290",8.89,17.0017121442511
"3291",8.89,14.0610651974288
"3292",8.9,16.514731140177
"3293",8.9,20.0699702541915
"3294",8.91,15.3941409996479
"3295",8.91,17.333984375
"3296",8.91,15.7987533730338
"3297",8.91,17.242354005314
"3298",8.92,17.231331698319
"3299",8.92,17.6978780582384
"3300",8.93,18.9254804121278
"3301",8.93,16.0454682726652
"3302",8.93,16.1250226758131
"3303",8.94,16.2323108922519
"3304",8.94,15.7592800669667
"3305",8.95,16.1607736318732
"3306",8.95,16.583518746286
"3307",8.95,19.8798083803061
"3308",8.96,15.6013436851618
"3309",8.96,15.3046219958427
"3310",8.97,19.0397629376426
"3311",8.97,21.4484155488872
"3312",8.97,14.9141031611479
"3313",8.98,16.7574922747961
"3314",8.98,14.7580204641249
"3315",8.98,16.4584572674995
"3316",8.98,15.4830637698914
"3317",8.98,13.997368494723
"3318",8.99,15.7980151948183
"3319",8.99,12.8266016785515
"3320",9,16.3977436704709
"3321",9,14.479733486779
"3322",9,15.9986457920465
"3323",9,21.0835362951765
"3324",9,15.6639373442506
"3325",9.01,18.8498560134703
"3326",9.02,16.2020930587402
"3327",9.02,14.7044407411038
"3328",9.02,16.4715479221198
"3329",9.02,17.0364620038627
"3330",9.02,14.7227735457609
"3331",9.03,22.0371534495184
"3332",9.03,19.0491403559022
"3333",9.03,14.9917826611079
"3334",9.03,17.3438641718869
"3335",9.04,15.0573355103731
"3336",9.04,17.7547733221995
"3337",9.04,14.8798720331005
"3338",9.05,15.2885664560475
"3339",9.06,16.0714285714286
"3340",9.06,18.2109188622627
"3341",9.08,15.6439263573341
"3342",9.09,15.9692218119674
"3343",9.09,17.5603305785124
"3344",9.09,16.3410028134274
"3345",9.09,15.0150065394305
"3346",9.1,14.4373331186518
"3347",9.1,16.4444979627389
"3348",9.1,15.8601562868374
"3349",9.11,14.7117312359478
"3350",9.11,17.5290047101645
"3351",9.11,14.5924401199469
"3352",9.11,14.7586160347074
"3353",9.11,17.4985926064928
"3354",9.11,14.4404332129964
"3355",9.12,15.0924482067276
"3356",9.12,16.8939202159927
"3357",9.12,14.2857142857143
"3358",9.12,16.3204658091736
"3359",9.12,16.8066451835383
"3360",9.12,18.4722873594583
"3361",9.13,19.5837561644323
"3362",9.13,16.3817330449063
"3363",9.14,16.4290487859211
"3364",9.14,16.1505903319225
"3365",9.14,14.5967985971555
"3366",9.14,15.8922426487204
"3367",9.14,15.8843292893197
"3368",9.14,15.3481184944249
"3369",9.15,17.6541204717181
"3370",9.15,13.7622084891916
"3371",9.16,14.8153342660409
"3372",9.16,15.8315567119367
"3373",9.16,16.4045552391423
"3374",9.16,16.841808969788
"3375",9.17,15.4361775138204
"3376",9.17,15.4965886979581
"3377",9.18,16.7379763370758
"3378",9.18,16.748976815299
"3379",9.18,19.1107080700593
"3380",9.19,19.7608525161123
"3381",9.19,19.8757739945566
"3382",9.19,14.408238925063
"3383",9.19,15.9567320612739
"3384",9.2,17.3740224463895
"3385",9.2,17.8776859504132
"3386",9.2,16.1595150687478
"3387",9.2,15.4160403900258
"3388",9.2,13.9014915036611
"3389",9.21,17.7715877706364
"3390",9.21,13.0615234375
"3391",9.21,20.1105049393571
"3392",9.21,18.2733316448208
"3393",9.22,16.8233108915852
"3394",9.22,16.0854034720212
"3395",9.22,13.1426720348003
"3396",9.22,16.0152946063491
"3397",9.23,13.1067185252278
"3398",9.23,18.2152717657148
"3399",9.24,14.8690541317735
"3400",9.24,16.8600925596298
"3401",9.24,14.9361072784496
"3402",9.25,14.3146902689221
"3403",9.25,16.6914892189617
"3404",9.25,14.1836734693878
"3405",9.25,16.055175532817
"3406",9.26,15.8127689582577
"3407",9.26,21.133145634642
"3408",9.26,15.4081632653061
"3409",9.27,16.2336344672527
"3410",9.28,17.7926044152516
"3411",9.28,15.9670770541432
"3412",9.29,17.6541204717181
"3413",9.29,18.3810029944088
"3414",9.29,13.7755102040816
"3415",9.29,14.4920035194866
"3416",9.3,15.6274417877793
"3417",9.3,15.0991939764916
"3418",9.3,23.6335734171232
"3419",9.31,17.9175345472463
"3420",9.31,15.1189322850874
"3421",9.31,15.942183016261
"3422",9.32,14.4522238934843
"3423",9.32,18.5459533607682
"3424",9.33,20.4481568281821
"3425",9.34,15.566507668156
"3426",9.36,16.0888888888889
"3427",9.36,17.3021378919584
"3428",9.36,21.314324877791
"3429",9.37,14.7081455300015
"3430",9.37,16.6096421917895
"3431",9.37,16.4051554302778
"3432",9.37,15.6308541693409
